chrom	start	end	sample	hap_index	S*_start	S*_end	post_null	post_src1	post_src2
21	40300000	40350000	NA07037	2	40325715	40342021	0.99999661	6.4e-07	2.75e-06
21	40360000	40410000	NA07037	1	40390925	40406127	0.99999935	1.6e-07	5e-07
21	40370000	40420000	NA07037	1	40390925	40406127	0.99999935	1.6e-07	5e-07
21	40380000	40430000	NA07037	1	40390925	40406127	0.99999935	1.6e-07	5e-07
21	40390000	40440000	NA07037	1	40390925	40406127	0.99999935	1.6e-07	5e-07
21	41250000	41300000	NA07037	2	41251463	41266937	0.9999977	6.3e-07	1.68e-06
21	41270000	41320000	NA07037	2	41301978	41312771	0.99999897	3.3e-07	7e-07
21	41520000	41570000	NA07037	2	41533905	41551758	0.99999329	2.05e-06	4.67e-06
21	41530000	41580000	NA07037	2	41533905	41551758	0.99999329	2.05e-06	4.67e-06
21	41910000	41960000	NA07037	2	41938328	41954717	0.99999809	5.7e-07	1.34e-06
21	42350000	42400000	NA07037	2	42380532	42397358	0.99999874	4.2e-07	8.5e-07
21	42370000	42420000	NA07037	1	42395765	42414580	0.99999167	3.29e-06	5.03e-06
21	42470000	42520000	NA07037	1	42471960	42482814	0.99999957	1.2e-07	3.1e-07
21	42700000	42750000	NA07037	2	42733636	42748235	0.99999856	4.1e-07	1.02e-06
21	42710000	42760000	NA07037	2	42733636	42748235	0.99999856	4.1e-07	1.02e-06
21	42930000	42980000	NA07037	2	42937302	42953256	0.99999302	2.05e-06	4.93e-06
21	43000000	43050000	NA07037	2	43019438	43040254	0.99999897	2.6e-07	7.7e-07
21	43050000	43100000	NA07037	1	43051742	43064230	0.99999946	1.6e-07	3.8e-07
21	43140000	43190000	NA07037	1	43169045	43188023	0.999998	5.9e-07	1.4e-06
21	43280000	43330000	NA07037	1	43296613	43309634	0.99999927	2.2e-07	5.2e-07
21	43280000	43330000	NA07037	2	43305937	43319784	0.99999891	3.6e-07	7.3e-07
21	43450000	43500000	NA07037	1	43450314	43462542	0.999999	2e-07	8e-07
21	43480000	43530000	NA07037	1	43513200	43523972	0.99999893	3.5e-07	7.2e-07
21	43480000	43530000	NA07037	2	43481904	43497416	0.99999777	5.3e-07	1.7e-06
21	43740000	43790000	NA07037	2	43770791	43787501	0.99999629	4e-07	3.31e-06
21	43750000	43800000	NA07037	2	43770791	43787501	0.99999629	4e-07	3.31e-06
21	44470000	44520000	NA07037	2	44475953	44496941	0.99999845	5.8e-07	9.7e-07
21	44730000	44780000	NA07037	1	44755474	44770368	0.99999923	1.9e-07	5.8e-07
21	44740000	44790000	NA07037	1	44755474	44770368	0.99999923	1.9e-07	5.8e-07
21	44750000	44800000	NA07037	1	44755474	44770368	0.99999923	1.9e-07	5.8e-07
21	44780000	44830000	NA07037	1	44812931	44829665	0.99999854	4.1e-07	1.05e-06
21	44810000	44860000	NA07037	2	44826287	44846016	0.99999901	2.3e-07	7.6e-07
21	44820000	44870000	NA07037	2	44826287	44846016	0.99999901	2.3e-07	7.6e-07
21	45140000	45190000	NA07037	1	45168215	45182064	0.99999903	2.5e-07	7.3e-07
21	45150000	45200000	NA07037	1	45168215	45182064	0.99999903	2.5e-07	7.3e-07
21	45720000	45770000	NA07037	2	45724827	45746293	0.99999656	1.61e-06	1.83e-06
21	45850000	45900000	NA07037	1	45865939	45878009	0.99999839	3.7e-07	1.23e-06
21	46450000	46500000	NA07037	2	46477178	46496122	0.9999962	1.1e-06	2.7e-06
21	46460000	46510000	NA07037	2	46477178	46496122	0.9999962	1.1e-06	2.7e-06
21	46480000	46530000	NA07037	2	46496122	46515496	0.99993292	7.36e-06	5.972e-05
21	46490000	46540000	NA07037	2	46496122	46515496	0.99993292	7.36e-06	5.972e-05
21	46530000	46580000	NA07037	2	46554981	46570768	0.99999883	3.6e-07	8.1e-07
21	46700000	46750000	NA07037	2	46705621	46723236	0.99999793	4.5e-07	1.62e-06
21	46710000	46760000	NA07037	1	46744199	46759899	0.99999824	4.5e-07	1.31e-06
21	46920000	46970000	NA07037	1	46940657	46966592	0.99999729	8.2e-07	1.89e-06
21	47340000	47390000	NA07037	1	47373786	47387149	0.9999989	4e-07	7e-07
21	47490000	47540000	NA07037	1	47517772	47532544	0.99999713	9.8e-07	1.89e-06
21	47950000	48000000	NA07037	1	47974582	47987185	0.99999872	3.2e-07	9.7e-07
21	47960000	48010000	NA07037	1	47974582	47987185	0.99999872	3.2e-07	9.7e-07
21	48030000	48080000	NA07037	1	48035998	48049518	0.9999983	4.2e-07	1.27e-06
21	48040000	48090000	NA07037	2	48046120	48063256	0.99999878	4e-07	8.2e-07
21	15270000	15320000	NA07048	1	15307909	15319809	0.99999944	1.7e-07	3.9e-07
21	15350000	15400000	NA07048	1	15389721	15399864	0.99999954	1.3e-07	3.3e-07
21	15360000	15410000	NA07048	1	15389721	15405953	0.99999956	1.2e-07	3.1e-07
21	15370000	15420000	NA07048	1	15389721	15405953	0.99999956	1.2e-07	3.1e-07
21	15370000	15420000	NA07048	2	15379303	15394718	0.99999943	1.2e-07	4.5e-07
21	15580000	15630000	NA07048	1	15604063	15615615	0.99999838	4.6e-07	1.16e-06
21	15590000	15640000	NA07048	1	15604063	15615615	0.99999838	4.6e-07	1.16e-06
21	15890000	15940000	NA07048	1	15890233	15910879	0.99999933	1.5e-07	5.2e-07
21	16230000	16280000	NA07048	1	16242104	16255403	0.99999258	3.56e-06	3.86e-06
21	16230000	16280000	NA07048	2	16245512	16261346	0.99999914	1.8e-07	6.8e-07
21	17400000	17450000	NA07048	2	17416605	17432845	0.99999909	1.7e-07	7.4e-07
21	17410000	17460000	NA07048	2	17416605	17432845	0.99999909	1.7e-07	7.4e-07
21	17490000	17540000	NA07048	2	17522844	17535201	0.99999904	2.5e-07	7.1e-07
21	17500000	17550000	NA07048	2	17522844	17535201	0.99999904	2.5e-07	7.1e-07
21	17650000	17700000	NA07048	1	17650003	17668532	0.99999891	2.9e-07	8e-07
21	17760000	17810000	NA07048	2	17786964	17802226	0.99947108	0.00044857	8.035e-05
21	17770000	17820000	NA07048	2	17786964	17802226	0.99947108	0.00044857	8.035e-05
21	18800000	18850000	NA07048	1	18838190	18849240	0.99999887	2.1e-07	9.2e-07
21	18810000	18860000	NA07048	1	18838190	18859044	0.99999774	2.9e-07	1.97e-06
21	18820000	18870000	NA07048	2	18827133	18839526	0.99999861	2.6e-07	1.12e-06
21	18940000	18990000	NA07048	2	18942454	18956705	0.99999752	5.4e-07	1.94e-06
21	19290000	19340000	NA07048	1	19290109	19309916	0.99999653	1.27e-06	2.2e-06
21	20100000	20150000	NA07048	1	20104348	20117706	0.99999794	3.6e-07	1.7e-06
21	20530000	20580000	NA07048	2	20567063	20578831	0.99999839	3.9e-07	1.23e-06
21	20680000	20730000	NA07048	1	20703610	20723562	0.99999844	3.8e-07	1.17e-06
21	21490000	21540000	NA07048	2	21519008	21537599	0.99999896	3.1e-07	7.4e-07
21	21510000	21560000	NA07048	2	21519008	21537599	0.99999896	3.1e-07	7.4e-07
21	21720000	21770000	NA07048	2	21738825	21756465	0.99999938	1.7e-07	4.5e-07
21	22430000	22480000	NA07048	1	22457839	22474944	0.99999892	3.2e-07	7.6e-07
21	22450000	22500000	NA07048	2	22450565	22461289	0.99999823	5.5e-07	1.22e-06
21	22470000	22520000	NA07048	1	22474944	22492027	0.99999902	2.1e-07	7.7e-07
21	22960000	23010000	NA07048	1	22989295	23009196	0.99999819	4.6e-07	1.36e-06
21	23060000	23110000	NA07048	1	23089926	23108030	0.99998876	2.69e-06	8.55e-06
21	23190000	23240000	NA07048	1	23209673	23221088	0.99999916	2.4e-07	6e-07
21	23200000	23250000	NA07048	1	23209673	23221088	0.99999916	2.4e-07	6e-07
21	23220000	23270000	NA07048	2	23245024	23266669	0.99999855	5.6e-07	8.9e-07
21	23230000	23280000	NA07048	1	23258743	23275810	0.9999964	1.38e-06	2.22e-06
21	23230000	23280000	NA07048	2	23245024	23266669	0.99999855	5.6e-07	8.9e-07
21	23240000	23290000	NA07048	2	23245024	23266669	0.99999855	5.6e-07	8.9e-07
21	23490000	23540000	NA07048	2	23494637	23513068	0.99999283	2.33e-06	4.85e-06
21	23510000	23560000	NA07048	1	23532761	23552559	0.99998666	4.41e-06	8.93e-06
21	23600000	23650000	NA07048	2	23632023	23649480	0.99999688	4e-07	2.72e-06
21	23610000	23660000	NA07048	2	23632023	23649480	0.99999688	4e-07	2.72e-06
21	23670000	23720000	NA07048	2	23695278	23716088	0.99999894	3.3e-07	7.3e-07
21	23840000	23890000	NA07048	1	23846204	23861044	0.99999931	2.2e-07	4.7e-07
21	24390000	24440000	NA07048	2	24424383	24438495	0.99999906	2.3e-07	7e-07
21	24510000	24560000	NA07048	1	24535814	24550229	0.99999925	1.8e-07	5.8e-07
21	24520000	24570000	NA07048	1	24535814	24550229	0.99999925	1.8e-07	5.8e-07
21	24610000	24660000	NA07048	2	24612415	24627430	0.9999993	2.1e-07	4.8e-07
21	24730000	24780000	NA07048	1	24737433	24754647	0.99999898	3.7e-07	6.5e-07
21	25140000	25190000	NA07048	1	25141996	25155175	0.99999815	5.8e-07	1.27e-06
21	25990000	26040000	NA07048	2	26008865	26024482	0.99999743	6.1e-07	1.96e-06
21	26000000	26050000	NA07048	2	26008865	26024482	0.99999743	6.1e-07	1.96e-06
21	26070000	26120000	NA07048	1	26096502	26118383	0.99999914	1.6e-07	6.9e-07
21	26290000	26340000	NA07048	2	26305530	26316389	0.9999993	2e-07	5e-07
21	27220000	27270000	NA07048	2	27247779	27262301	0.99999896	3.6e-07	6.8e-07
21	27990000	28040000	NA07048	1	28027957	28039701	0.99999928	2.2e-07	4.9e-07
21	28000000	28050000	NA07048	1	28027957	28046341	0.99999829	7.9e-07	9.2e-07
21	28110000	28160000	NA07048	1	28126167	28138881	0.99999664	6e-07	2.76e-06
21	28110000	28160000	NA07048	2	28142910	28157877	0.99999806	6.9e-07	1.25e-06
21	28120000	28170000	NA07048	1	28126167	28138881	0.99999664	6e-07	2.76e-06
21	28120000	28170000	NA07048	2	28142910	28157877	0.99999806	6.9e-07	1.25e-06
21	28190000	28240000	NA07048	2	28195483	28205573	0.99999801	6.7e-07	1.32e-06
21	28360000	28410000	NA07048	1	28364254	28388124	0.9999957	1.16e-06	3.13e-06
21	28370000	28420000	NA07048	1	28371192	28388124	0.99999784	6.3e-07	1.54e-06
21	28600000	28650000	NA07048	2	28630929	28641958	0.9999847	6.77e-06	8.53e-06
21	28610000	28660000	NA07048	2	28630929	28641958	0.9999847	6.77e-06	8.53e-06
21	28620000	28670000	NA07048	2	28630929	28641958	0.9999847	6.77e-06	8.53e-06
21	28630000	28680000	NA07048	2	28630929	28641958	0.9999847	6.77e-06	8.53e-06
21	28740000	28790000	NA07048	1	28740392	28756294	0.99999591	2.4e-06	1.7e-06
21	28810000	28860000	NA07048	2	28830541	28847265	0.99999676	1.19e-06	2.06e-06
21	28850000	28900000	NA07048	1	28851580	28866669	0.99461443	0.0038037	0.00158187
21	30190000	30240000	NA07048	2	30225446	30239378	0.99999821	4.2e-07	1.38e-06
21	30290000	30340000	NA07048	2	30312564	30327252	0.99999705	4.2e-07	2.53e-06
21	30470000	30520000	NA07048	1	30504925	30515879	0.99998206	6.25e-06	1.169e-05
21	30490000	30540000	NA07048	2	30492415	30511302	0.99999943	1.5e-07	4.2e-07
21	30510000	30560000	NA07048	1	30514337	30524525	0.99999947	1.5e-07	3.8e-07
21	30670000	30720000	NA07048	1	30676316	30696292	0.99998306	5e-06	1.194e-05
21	31110000	31160000	NA07048	1	31138788	31153686	0.99999382	1.38e-06	4.8e-06
21	32010000	32060000	NA07048	1	32037484	32054821	0.999999	2.7e-07	7.3e-07
21	32010000	32060000	NA07048	2	32010018	32024055	0.99989955	7.32e-06	9.313e-05
21	32350000	32400000	NA07048	2	32353944	32372727	0.99999937	2.2e-07	4.1e-07
21	32440000	32490000	NA07048	2	32443711	32459264	0.99999852	5.2e-07	9.6e-07
21	32830000	32880000	NA07048	2	32832557	32851315	0.99999846	7e-07	8.4e-07
21	32840000	32890000	NA07048	2	32841153	32851315	0.99999877	4.4e-07	7.8e-07
21	33030000	33080000	NA07048	1	33047359	33066796	0.99999846	4.6e-07	1.08e-06
21	33300000	33350000	NA07048	1	33302339	33318054	0.99999842	4.1e-07	1.17e-06
21	33300000	33350000	NA07048	2	33325825	33339988	0.99999416	2.02e-06	3.82e-06
21	33320000	33370000	NA07048	1	33352118	33368880	0.99999884	2.7e-07	8.9e-07
21	33330000	33380000	NA07048	1	33352118	33372998	0.99999757	4.2e-07	2.01e-06
21	33340000	33390000	NA07048	2	33352616	33372190	0.99999837	3.1e-07	1.32e-06
21	33370000	33420000	NA07048	1	33370251	33387858	0.99999613	2.12e-06	1.75e-06
21	34470000	34520000	NA07048	2	34503182	34515633	0.99999828	4.6e-07	1.26e-06
21	34480000	34530000	NA07048	2	34503182	34515633	0.99999828	4.6e-07	1.26e-06
21	34510000	34560000	NA07048	1	34539557	34558401	0.99999943	1.7e-07	4e-07
21	34800000	34850000	NA07048	1	34834727	34845708	0.9999995	1.3e-07	3.7e-07
21	34810000	34860000	NA07048	1	34834727	34845708	0.9999995	1.3e-07	3.7e-07
21	34820000	34870000	NA07048	1	34834727	34845708	0.9999995	1.3e-07	3.7e-07
21	34830000	34880000	NA07048	1	34834727	34845708	0.9999995	1.3e-07	3.7e-07
21	34830000	34880000	NA07048	2	34832627	34845307	0.99998759	3.79e-06	8.62e-06
21	34960000	35010000	NA07048	2	34976439	34988634	0.9999995	1.5e-07	3.5e-07
21	35360000	35410000	NA07048	2	35363724	35382022	0.99999862	4.2e-07	9.6e-07
21	35560000	35610000	NA07048	2	35579330	35601981	0.99999834	4.5e-07	1.21e-06
21	35700000	35750000	NA07048	1	35713669	35724717	0.99999336	2.23e-06	4.4e-06
21	35880000	35930000	NA07048	1	35910281	35929460	0.99999922	2.9e-07	4.9e-07
21	36170000	36220000	NA07048	1	36187686	36210100	0.99999563	6.7e-07	3.71e-06
21	36180000	36230000	NA07048	1	36187686	36210100	0.99999563	6.7e-07	3.71e-06
21	36390000	36440000	NA07048	1	36418403	36437169	0.9999992	2.5e-07	5.6e-07
21	36390000	36440000	NA07048	2	36402891	36420200	0.9999992	2.1e-07	5.8e-07
21	36400000	36450000	NA07048	2	36402891	36420200	0.9999992	2.1e-07	5.8e-07
21	36820000	36870000	NA07048	1	36844212	36861637	0.99999436	1.89e-06	3.75e-06
21	37010000	37060000	NA07048	2	37035620	37056514	0.99999801	8.7e-07	1.12e-06
21	37050000	37100000	NA07048	1	37052768	37075574	0.99999918	3.1e-07	5.1e-07
21	37180000	37230000	NA07048	1	37203940	37226694	0.99978074	3.721e-05	0.00018206
21	37520000	37570000	NA07048	1	37552190	37567704	0.99999828	5.6e-07	1.17e-06
21	37700000	37750000	NA07048	2	37707892	37718587	0.99999933	2e-07	4.7e-07
21	37760000	37810000	NA07048	1	37787445	37807005	0.99999917	2.9e-07	5.3e-07
21	37830000	37880000	NA07048	2	37855974	37872723	0.99999934	2e-07	4.7e-07
21	37850000	37900000	NA07048	2	37855974	37872723	0.99999934	2e-07	4.7e-07
21	37870000	37920000	NA07048	1	37895925	37906238	0.99999952	1.3e-07	3.4e-07
21	38000000	38050000	NA07048	1	38033756	38049761	0.99999934	2.3e-07	4.3e-07
21	38080000	38130000	NA07048	2	38100733	38120549	0.99999925	1.9e-07	5.6e-07
21	38090000	38140000	NA07048	2	38100733	38120549	0.99999925	1.9e-07	5.6e-07
21	38100000	38150000	NA07048	2	38100733	38120549	0.99999925	1.9e-07	5.6e-07
21	38160000	38210000	NA07048	1	38160026	38182852	0.99999668	6.2e-07	2.7e-06
21	38210000	38260000	NA07048	2	38220867	38237156	0.99999579	1.05e-06	3.16e-06
21	38220000	38270000	NA07048	2	38220867	38237156	0.99999579	1.05e-06	3.16e-06
21	38740000	38790000	NA07048	1	38748560	38770305	0.99999394	2.26e-06	3.8e-06
21	39600000	39650000	NA07048	1	39601951	39617442	0.99999722	6.8e-07	2.09e-06
21	39670000	39720000	NA07048	1	39693636	39713473	0.99999824	5.9e-07	1.18e-06
21	39710000	39760000	NA07048	2	39711837	39724059	0.99997367	5.86e-06	2.047e-05
21	41330000	41380000	NA07048	2	41369655	41379948	0.99999902	3.7e-07	6.1e-07
21	41340000	41390000	NA07048	2	41369655	41386905	0.99999916	1.7e-07	6.7e-07
21	41430000	41480000	NA07048	2	41444712	41462528	0.99999784	5.2e-07	1.64e-06
21	41770000	41820000	NA07048	2	41781089	41799963	0.9999988	3.5e-07	8.4e-07
21	42170000	42220000	NA07048	2	42178219	42201145	0.99998658	6.7e-06	6.72e-06
21	42530000	42580000	NA07048	2	42533108	42547293	0.99999524	5.5e-07	4.22e-06
21	42630000	42680000	NA07048	2	42641913	42654648	0.99999739	7e-07	1.91e-06
21	42640000	42690000	NA07048	2	42641913	42654648	0.99999739	7e-07	1.91e-06
21	42730000	42780000	NA07048	2	42742036	42762646	0.99999924	2.6e-07	5.1e-07
21	42740000	42790000	NA07048	2	42742036	42762646	0.99999924	2.6e-07	5.1e-07
21	42830000	42880000	NA07048	2	42864812	42879604	0.99999757	6.6e-07	1.77e-06
21	42920000	42970000	NA07048	1	42937302	42950842	0.99999166	2.31e-06	6.03e-06
21	42930000	42980000	NA07048	1	42937302	42950842	0.99999166	2.31e-06	6.03e-06
21	42940000	42990000	NA07048	2	42944165	42955173	0.99999934	2e-07	4.6e-07
21	43420000	43470000	NA07048	1	43443378	43459172	0.99999832	7.6e-07	9.2e-07
21	43500000	43550000	NA07048	2	43534682	43549794	0.99999877	4.8e-07	7.5e-07
21	43550000	43600000	NA07048	1	43562393	43578382	0.99999868	2.9e-07	1.02e-06
21	43560000	43610000	NA07048	1	43562393	43578382	0.99999868	2.9e-07	1.02e-06
21	44000000	44050000	NA07048	1	44025772	44049651	0.99999788	4.4e-07	1.68e-06
21	44240000	44290000	NA07048	2	44265585	44284171	0.99999728	1.45e-06	1.28e-06
21	44250000	44300000	NA07048	2	44265585	44284171	0.99999728	1.45e-06	1.28e-06
21	44260000	44310000	NA07048	2	44265585	44284171	0.99999728	1.45e-06	1.28e-06
21	44520000	44570000	NA07048	1	44550008	44569352	0.99998591	2.28e-06	1.181e-05
21	44530000	44580000	NA07048	1	44550008	44570651	0.9999913	1.75e-06	6.95e-06
21	44540000	44590000	NA07048	1	44550008	44570651	0.9999913	1.75e-06	6.95e-06
21	44550000	44600000	NA07048	1	44550008	44570651	0.9999913	1.75e-06	6.95e-06
21	45880000	45930000	NA07048	1	45883271	45899737	0.99999917	2.6e-07	5.7e-07
21	46250000	46300000	NA07048	1	46254372	46273828	0.99999933	2.1e-07	4.6e-07
21	46410000	46460000	NA07048	1	46410547	46429442	0.99999949	1.2e-07	3.9e-07
21	47340000	47390000	NA07048	1	47373786	47387149	0.9999989	4e-07	7e-07
21	47400000	47450000	NA07048	2	47412511	47423509	0.99999936	1.8e-07	4.5e-07
21	47460000	47510000	NA07048	2	47495053	47507490	0.99999708	1.59e-06	1.33e-06
21	47500000	47550000	NA07048	2	47507490	47519862	0.99999768	4.4e-07	1.87e-06
21	47530000	47580000	NA07048	2	47559610	47577343	0.99999768	4.6e-07	1.86e-06
21	47540000	47590000	NA07048	2	47559610	47577343	0.99999768	4.6e-07	1.86e-06
21	47550000	47600000	NA07048	2	47559610	47577343	0.99999768	4.6e-07	1.86e-06
21	47700000	47750000	NA07048	1	47736303	47748899	0.99999535	1.25e-06	3.4e-06
21	47730000	47780000	NA07048	2	47753003	47767856	0.99998327	4.22e-06	1.252e-05
21	47740000	47790000	NA07048	2	47753003	47767856	0.99998327	4.22e-06	1.252e-05
21	47940000	47990000	NA07048	2	47973501	47988364	0.99999943	1.5e-07	4.2e-07
21	47950000	48000000	NA07048	2	47973501	47988364	0.99999943	1.5e-07	4.2e-07
21	47960000	48010000	NA07048	2	47973501	47988364	0.99999943	1.5e-07	4.2e-07
21	47970000	48020000	NA07048	2	47973501	47988364	0.99999943	1.5e-07	4.2e-07
21	48010000	48060000	NA07048	2	48019811	48040562	0.99999686	7.1e-07	2.43e-06
21	48030000	48080000	NA07048	1	48034720	48054609	0.99993253	4.852e-05	1.895e-05
21	48080000	48130000	NA07048	1	48082324	48106311	0.99999833	3e-07	1.37e-06
21	48080000	48130000	NA07048	2	48082324	48097290	0.99999916	2.3e-07	6.1e-07
21	15630000	15680000	NA07051	1	15655898	15673615	0.99999473	1.44e-06	3.83e-06
21	15630000	15680000	NA07051	2	15642499	15656433	0.99998617	5.59e-06	8.24e-06
21	15700000	15750000	NA07051	2	15703031	15726002	0.99999906	2.8e-07	6.6e-07
21	15710000	15760000	NA07051	2	15715296	15726002	0.99999877	3.6e-07	8.8e-07
21	15720000	15770000	NA07051	1	15720721	15739442	0.99999568	1.51e-06	2.81e-06
21	15810000	15860000	NA07051	1	15834087	15852840	0.99998577	4.34e-06	9.89e-06
21	15830000	15880000	NA07051	2	15859410	15876807	0.99999881	3.8e-07	8e-07
21	15890000	15940000	NA07051	2	15890233	15910879	0.99999933	1.5e-07	5.2e-07
21	16010000	16060000	NA07051	2	16045615	16057300	0.99999904	2.2e-07	7.3e-07
21	16090000	16140000	NA07051	1	16128025	16139409	0.99999712	1.22e-06	1.66e-06
21	16840000	16890000	NA07051	2	16853463	16867607	0.99999711	8.7e-07	2.02e-06
21	16850000	16900000	NA07051	2	16853463	16867607	0.99999711	8.7e-07	2.02e-06
21	16880000	16930000	NA07051	2	16911562	16926962	0.99999952	1.4e-07	3.4e-07
21	16890000	16940000	NA07051	2	16911562	16926962	0.99999952	1.4e-07	3.4e-07
21	16920000	16970000	NA07051	2	16926962	16940885	0.99999957	1.1e-07	3.2e-07
21	17280000	17330000	NA07051	1	17314193	17327135	0.99998295	4.42e-06	1.264e-05
21	17540000	17590000	NA07051	1	17561889	17580324	0.99999665	1.25e-06	2.1e-06
21	17550000	17600000	NA07051	1	17561889	17580324	0.99999665	1.25e-06	2.1e-06
21	17590000	17640000	NA07051	1	17610852	17629526	0.99999885	2.6e-07	8.9e-07
21	17590000	17640000	NA07051	2	17590359	17604706	0.99999881	4.2e-07	7.7e-07
21	17640000	17690000	NA07051	1	17655042	17667620	0.99999839	4.3e-07	1.18e-06
21	17770000	17820000	NA07051	1	17770552	17786964	0.99998596	7.7e-06	6.34e-06
21	18080000	18130000	NA07051	2	18103661	18121547	0.9999988	3.3e-07	8.7e-07
21	18320000	18370000	NA07051	2	18351652	18369299	0.999995	1.36e-06	3.63e-06
21	18330000	18380000	NA07051	2	18351652	18370535	0.99999058	3.72e-06	5.71e-06
21	18340000	18390000	NA07051	2	18351652	18370535	0.99999058	3.72e-06	5.71e-06
21	18810000	18860000	NA07051	2	18838190	18858814	0.99999338	5.6e-07	6.06e-06
21	18870000	18920000	NA07051	1	18872297	18885898	0.99999952	1.4e-07	3.4e-07
21	18870000	18920000	NA07051	2	18871455	18891210	0.99999916	2.1e-07	6.3e-07
21	19310000	19360000	NA07051	1	19343366	19357631	0.99999735	3.1e-07	2.34e-06
21	19310000	19360000	NA07051	2	19311490	19330124	0.99997252	6.23e-06	2.126e-05
21	19380000	19430000	NA07051	2	19408893	19428835	0.9999815	3.3e-06	1.52e-05
21	19800000	19850000	NA07051	1	19809197	19824793	0.99999571	2.28e-06	2.01e-06
21	20090000	20140000	NA07051	1	20106101	20118575	0.99999902	2.4e-07	7.4e-07
21	20100000	20150000	NA07051	1	20106101	20118575	0.99999902	2.4e-07	7.4e-07
21	20320000	20370000	NA07051	1	20342733	20354082	0.99999471	2.22e-06	3.07e-06
21	20360000	20410000	NA07051	1	20377666	20388945	0.99999362	1.52e-06	4.86e-06
21	20370000	20420000	NA07051	1	20377666	20388945	0.99999362	1.52e-06	4.86e-06
21	20680000	20730000	NA07051	2	20685894	20702644	0.99999907	2.6e-07	6.7e-07
21	20800000	20850000	NA07051	2	20825582	20837417	0.999999	2.9e-07	7.1e-07
21	20810000	20860000	NA07051	2	20825582	20837417	0.999999	2.9e-07	7.1e-07
21	21070000	21120000	NA07051	1	21095569	21116553	0.99999942	1.9e-07	3.9e-07
21	21070000	21120000	NA07051	2	21072380	21086405	0.99999902	3.9e-07	5.9e-07
21	21080000	21130000	NA07051	1	21095569	21116553	0.99999942	1.9e-07	3.9e-07
21	21090000	21140000	NA07051	1	21095569	21116553	0.99999942	1.9e-07	3.9e-07
21	21100000	21150000	NA07051	1	21104994	21116553	0.9999996	1.1e-07	2.8e-07
21	21740000	21790000	NA07051	2	21776026	21789664	0.99999923	2.1e-07	5.6e-07
21	21780000	21830000	NA07051	2	21781915	21800217	0.9999994	1.8e-07	4.2e-07
21	22980000	23030000	NA07051	2	23012895	23027205	0.99999909	2e-07	7.1e-07
21	22990000	23040000	NA07051	2	23012895	23027205	0.99999909	2e-07	7.1e-07
21	23070000	23120000	NA07051	2	23081495	23094829	0.99999835	3.2e-07	1.33e-06
21	23080000	23130000	NA07051	2	23081495	23094829	0.99999835	3.2e-07	1.33e-06
21	23140000	23190000	NA07051	1	23147300	23164745	0.99999668	7.6e-07	2.56e-06
21	23250000	23300000	NA07051	2	23272840	23290816	0.99999874	4e-07	8.6e-07
21	23260000	23310000	NA07051	2	23272840	23290816	0.99999874	4e-07	8.6e-07
21	23270000	23320000	NA07051	1	23281481	23295949	0.99999818	5.1e-07	1.31e-06
21	23540000	23590000	NA07051	1	23557937	23568266	0.99999691	8.7e-07	2.21e-06
21	23570000	23620000	NA07051	1	23592993	23609298	0.99997451	9e-06	1.649e-05
21	23580000	23630000	NA07051	1	23592993	23609298	0.99997451	9e-06	1.649e-05
21	23590000	23640000	NA07051	1	23592993	23609298	0.99997451	9e-06	1.649e-05
21	24630000	24680000	NA07051	1	24635410	24656809	0.99999949	1.5e-07	3.6e-07
21	24640000	24690000	NA07051	1	24641034	24656809	0.99999928	2.2e-07	5e-07
21	24810000	24860000	NA07051	2	24812884	24831322	0.99999886	2.1e-07	9.3e-07
21	25020000	25070000	NA07051	2	25053918	25069439	0.99999906	2.1e-07	7.3e-07
21	25060000	25110000	NA07051	2	25061565	25075849	0.99999917	1.8e-07	6.5e-07
21	25070000	25120000	NA07051	1	25070242	25091777	0.99999916	2.9e-07	5.4e-07
21	25090000	25140000	NA07051	2	25118689	25134614	0.99999352	2.99e-06	3.5e-06
21	25100000	25150000	NA07051	1	25135981	25149286	0.99999789	8.7e-07	1.24e-06
21	25480000	25530000	NA07051	1	25492697	25502747	0.99999899	2.3e-07	7.8e-07
21	25490000	25540000	NA07051	1	25492697	25502747	0.99999899	2.3e-07	7.8e-07
21	25580000	25630000	NA07051	2	25580448	25590975	0.99999133	2.57e-06	6.1e-06
21	25600000	25650000	NA07051	2	25631849	25648843	0.99999906	2.8e-07	6.6e-07
21	25970000	26020000	NA07051	1	26002243	26017591	0.99999255	3.12e-06	4.32e-06
21	25990000	26040000	NA07051	2	26001144	26024902	0.99999453	1.1e-06	4.37e-06
21	26090000	26140000	NA07051	1	26096502	26114148	0.99999958	1.2e-07	3.1e-07
21	26090000	26140000	NA07051	2	26127468	26139990	0.99999895	2.4e-07	8.1e-07
21	26100000	26150000	NA07051	2	26127468	26139990	0.99999895	2.4e-07	8.1e-07
21	26290000	26340000	NA07051	1	26317442	26330355	0.99999947	1.5e-07	3.8e-07
21	26300000	26350000	NA07051	1	26317442	26330355	0.99999947	1.5e-07	3.8e-07
21	26740000	26790000	NA07051	1	26758994	26775274	0.99999904	3.2e-07	6.4e-07
21	26750000	26800000	NA07051	1	26758994	26775274	0.99999904	3.2e-07	6.4e-07
21	26760000	26810000	NA07051	1	26765048	26775274	0.99999904	2.8e-07	6.8e-07
21	27010000	27060000	NA07051	2	27041597	27058163	0.99998342	5.76e-06	1.082e-05
